ts,process_name,thread_name,file_name,zip_entry_name,offset,is_major
2927510681811,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,132752644,True
2927510717661,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,132805184,False
2927510733844,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,132857724,False
2927510756170,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,133100520,True
2927510815941,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,133343316,True
2927510834129,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,133395856,False
2927510851935,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,133448748,False
2927510867220,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,133689256,True
2927510884220,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,133932052,True
2927510906909,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,133984944,False
2927510934760,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,134038060,False
2927510955807,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,134280856,True
2927510973651,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,134333396,False
2927511012272,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,134576368,True
2927511033187,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,134819388,True
2927511051887,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,135114372,True
2927511093636,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,135166912,False
2927511133044,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,135409916,True
2927511150580,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,135652712,True
2927511171784,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,135895428,True
2927511187816,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,136138448,True
2927511204724,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,136190908,False
2927511219269,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,136433704,True
2927511238644,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,136486244,False
2927511270491,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,136729264,True
